iter	Passed	Remaining
947	40054	2197
948	40089	2154
949	40122	2111
950	40155	2069
951	40188	2026
952	40222	1983
953	40256	1941
954	40287	1898
955	40320	1855
956	40352	1813
957	40392	1770
958	40429	1728
959	40462	1685
960	40493	1643
961	40526	1600
962	40559	1558
963	40593	1515
964	40628	1473
965	40662	1431
966	40695	1388
967	40731	1346
968	40764	1304
969	40796	1261
970	40831	1219
971	40866	1177
972	40900	1134
973	40933	1092
974	40966	1050
975	40998	1008
976	41036	966
977	41076	924
978	41110	881
979	41145	839
980	41181	797
981	41215	755
982	41247	713
983	41279	671
984	41318	629
985	41350	587
986	41385	545
987	41418	503
988	41451	461
989	41486	419
990	41520	377
991	41551	335
992	41584	293
993	41619	251
994	41649	209
995	41680	167
996	41714	125
997	41748	83
998	41784	41
999	41818	0
